route_short_name,direction_id,stop_id,year,peak,total_delay_seconds,n_obs
312,1,9022001015667002,2025,Natt,-473,6
312,1,9022001015667002,2026,Dag,35570,648
312,1,9022001015667002,2026,EM-topp,4750,330
312,1,9022001015667002,2026,FM-topp,12943,310
312,1,9022001015667002,2026,Natt,-12003,225
312,1,9022001015670001,2026,Dag,-19,6
312,1,9022001015670001,2026,EM-topp,-10,3
312,1,9022001015670001,2026,FM-topp,-63,2
312,1,9022001015670001,2026,Natt,-161,2
312,1,9022001015670001,2025,Dag,-611,19
312,1,9022001015670001,2025,EM-topp,-371,12
312,1,9022001015670001,2025,FM-topp,-120,3
312,1,9022001015670001,2025,Natt,-603,6
312,1,9022001015670001,2026,Dag,22553,659
312,1,9022001015670001,2026,EM-topp,-2097,330
312,1,9022001015670001,2026,FM-topp,-2004,241
312,1,9022001015670001,2026,Natt,-19536,231
312,1,9022001015693001,2026,Dag,23,5
312,1,9022001015693001,2026,EM-topp,61,3
312,1,9022001015693001,2026,FM-topp,-44,3
312,1,9022001015693001,2026,Natt,-104,2
312,1,9022001015693001,2025,Dag,-186,19
312,1,9022001015693001,2025,EM-topp,-195,12
312,1,9022001015693001,2025,FM-topp,-114,3
312,1,9022001015693001,2025,Natt,-479,6
312,1,9022001015693001,2026,Dag,28235,654
312,1,9022001015693001,2026,EM-topp,2710,330
312,1,9022001015693001,2026,FM-topp,9015,312
312,1,9022001015693001,2026,Natt,-13620,229
312,1,9022001015694001,2026,Dag,-69,4
312,1,9022001015694001,2026,EM-topp,-50,3
312,1,9022001015694001,2026,FM-topp,-103,2
312,1,9022001015694001,2026,Natt,-197,2
312,1,9022001015694001,2025,Dag,-895,19
312,1,9022001015694001,2025,EM-topp,-569,12
312,1,9022001015694001,2025,FM-topp,-194,3
312,1,9022001015694001,2025,Natt,-727,6
312,1,9022001015694001,2026,Dag,12335,655
312,1,9022001015694001,2026,EM-topp,-9117,327
312,1,9022001015694001,2026,FM-topp,-5681,233
312,1,9022001015694001,2026,Natt,-24571,230
312,1,9022001015695001,2026,Dag,-332,3
312,1,9022001015695001,2026,EM-topp,142,2
312,1,9022001015695001,2026,FM-topp,-64,2
312,1,9022001015695001,2026,Natt,-429,3
312,1,9022001015695001,2025,Dag,-427,11
312,1,9022001015695001,2025,EM-topp,17,8
312,1,9022001015695001,2025,FM-topp,218,3
312,1,9022001015695001,2025,Natt,-855,10
312,1,9022001015695001,2026,Dag,4522,330
312,1,9022001015695001,2026,EM-topp,11688,183
312,1,9022001015695001,2026,FM-topp,-20502,210
312,1,9022001015695001,2026,Natt,-51272,316
312,1,9022001015695002,2026,Dag,-2466,6
312,1,9022001015695002,2026,EM-topp,-616,3
312,1,9022001015695002,2026,FM-topp,-1207,5
312,1,9022001015695002,2026,Natt,-381,4
312,1,9022001015695002,2025,Dag,-5909,23
312,1,9022001015695002,2025,EM-topp,-4947,13
312,1,9022001015695002,2025,FM-topp,-2231,7
312,1,9022001015695002,2025,Natt,-1823,15
312,1,9022001015695002,2026,Dag,-225353,754
312,1,9022001015695002,2026,EM-topp,-85159,351
312,1,9022001015695002,2026,FM-topp,-122757,523
312,1,9022001015695002,2026,Natt,-34352,539
312,1,9022001015696001,2026,Dag,-94,6
312,1,9022001015696001,2026,EM-topp,-8,3
312,1,9022001015696001,2026,FM-topp,-46,2
312,1,9022001015696001,2026,Natt,-46,2
312,1,9022001015696001,2025,Dag,-324,19
312,1,9022001015696001,2025,EM-topp,-60,12
312,1,9022001015696001,2025,FM-topp,-63,3
312,1,9022001015696001,2025,Natt,-138,6
312,1,9022001015696001,2026,Dag,19511,663
312,1,9022001015696001,2026,EM-topp,7698,329
312,1,9022001015696001,2026,FM-topp,1999,220
312,1,9022001015696001,2026,Natt,-4902,207
312,1,9022001015698001,2026,Dag,-12,6
312,1,9022001015698001,2026,EM-topp,31,3
312,1,9022001015698001,2026,FM-topp,-76,2
312,1,9022001015698001,2026,Natt,-80,2
312,1,9022001015698001,2025,Dag,-338,19
312,1,9022001015698001,2025,EM-topp,-180,11
312,1,9022001015698001,2025,FM-topp,-120,3
312,1,9022001015698001,2025,Natt,-360,6
312,1,9022001015698001,2026,Dag,25234,661
312,1,9022001015698001,2026,EM-topp,4529,330
312,1,9022001015698001,2026,FM-topp,6673,301
312,1,9022001015698001,2026,Natt,-11093,230
313,0,9022001015672002,2026,Dag,186,6
313,0,9022001015672002,2026,EM-topp,97,2
313,0,9022001015672002,2026,FM-topp,153,3
313,0,9022001015672002,2026,Natt,-1,1
313,0,9022001015672002,2025,Dag,598,17
313,0,9022001015672002,2025,EM-topp,298,10
313,0,9022001015672002,2025,FM-topp,36,4
313,0,9022001015672002,2025,Natt,199,7
313,0,9022001015672002,2026,Dag,35325,646
313,0,9022001015672002,2026,EM-topp,14674,288
313,0,9022001015672002,2026,FM-topp,8627,244
313,0,9022001015672002,2026,Natt,12820,262
313,0,9022001015673001,2026,Dag,433,6
313,0,9022001015673001,2026,EM-topp,158,2
313,0,9022001015673001,2026,FM-topp,261,3
313,0,9022001015673001,2026,Natt,31,1
313,0,9022001015673001,2025,Dag,1461,15
313,0,9022001015673001,2025,EM-topp,747,10
313,0,9022001015673001,2025,FM-topp,170,4
313,0,9022001015673001,2025,Natt,451,7
313,0,9022001015673001,2026,Dag,84195,654
313,0,9022001015673001,2026,EM-topp,34939,293
313,0,9022001015673001,2026,FM-topp,18873,246
313,0,9022001015673001,2026,Natt,27627,259
313,0,9022001015675001,2026,Dag,367,6
313,0,9022001015675001,2026,EM-topp,123,2
313,0,9022001015675001,2026,FM-topp,226,3
313,0,9022001015675001,2026,Natt,22,1
313,0,9022001015675001,2025,Dag,1329,17
313,0,9022001015675001,2025,EM-topp,622,10
313,0,9022001015675001,2025,FM-topp,144,4
313,0,9022001015675001,2025,Natt,388,7
313,0,9022001015675001,2026,Dag,77643,655
313,0,9022001015675001,2026,EM-topp,30484,295
313,0,9022001015675001,2026,FM-topp,15919,249
313,0,9022001015675001,2026,Natt,24179,262
313,0,9022001015677001,2026,Dag,364,6
313,0,9022001015677001,2026,EM-topp,117,2
313,0,9022001015677001,2026,FM-topp,224,3
313,0,9022001015677001,2026,Natt,22,1
313,0,9022001015677001,2025,Dag,1319,17
313,0,9022001015677001,2025,EM-topp,594,10
313,0,9022001015677001,2025,FM-topp,140,4
313,0,9022001015677001,2025,Natt,385,7
313,0,9022001015677001,2026,Dag,77384,651
313,0,9022001015677001,2026,EM-topp,29608,291
313,0,9022001015677001,2026,FM-topp,15556,249
313,0,9022001015677001,2026,Natt,23604,264
313,0,9022001015679001,2026,Dag,292,6
313,0,9022001015679001,2026,EM-topp,87,2
313,0,9022001015679001,2026,FM-topp,187,3
313,0,9022001015679001,2026,Natt,11,1
313,0,9022001015679001,2025,Dag,1135,17
313,0,9022001015679001,2025,EM-topp,407,10
313,0,9022001015679001,2025,FM-topp,100,4
313,0,9022001015679001,2025,Natt,309,7
313,0,9022001015679001,2026,Dag,68868,655
313,0,9022001015679001,2026,EM-topp,24487,296
313,0,9022001015679001,2026,FM-topp,12007,249
313,0,9022001015679001,2026,Natt,19356,267
313,0,9022001015681001,2026,Dag,265,6
313,0,9022001015681001,2026,EM-topp,75,2
313,0,9022001015681001,2026,FM-topp,173,3
313,0,9022001015681001,2026,Natt,7,1
313,0,9022001015681001,2025,Dag,1072,17
313,0,9022001015681001,2025,EM-topp,336,10
313,0,9022001015681001,2025,FM-topp,79,4
313,0,9022001015681001,2025,Natt,272,7
313,0,9022001015681001,2026,Dag,64618,654
313,0,9022001015681001,2026,EM-topp,22118,297
313,0,9022001015681001,2026,FM-topp,10893,248
313,0,9022001015681001,2026,Natt,17458,267
313,0,9022001015683001,2026,Dag,232,6
313,0,9022001015683001,2026,EM-topp,61,2
313,0,9022001015683001,2026,FM-topp,158,3
313,0,9022001015683001,2026,Natt,1,1
313,0,9022001015683001,2025,Dag,979,17
313,0,9022001015683001,2025,EM-topp,276,10
313,0,9022001015683001,2025,FM-topp,62,4
313,0,9022001015683001,2025,Natt,237,7
313,0,9022001015683001,2026,Dag,60632,651
313,0,9022001015683001,2026,EM-topp,19965,298
313,0,9022001015683001,2026,FM-topp,9161,247
313,0,9022001015683001,2026,Natt,15720,268
313,0,9022001015685001,2026,Dag,124,6
313,0,9022001015685001,2026,EM-topp,14,2
313,0,9022001015685001,2026,FM-topp,102,3
313,0,9022001015685001,2026,Natt,-16,1
313,0,9022001015685001,2025,Dag,733,18
313,0,9022001015685001,2025,EM-topp,66,10
313,0,9022001015685001,2025,FM-topp,0,4
313,0,9022001015685001,2025,Natt,118,8
313,0,9022001015685001,2026,Dag,46852,654
313,0,9022001015685001,2026,EM-topp,11839,301
313,0,9022001015685001,2026,FM-topp,3207,252
313,0,9022001015685001,2026,Natt,8754,273
313,0,9022001015687001,2026,Dag,421,6
313,0,9022001015687001,2026,EM-topp,142,2
313,0,9022001015687001,2026,FM-topp,254,3
313,0,9022001015687001,2026,Natt,30,1
313,0,9022001015687001,2025,Dag,1443,17
313,0,9022001015687001,2025,EM-topp,719,10
313,0,9022001015687001,2025,FM-topp,170,4
313,0,9022001015687001,2025,Natt,443,7
313,0,9022001015687001,2026,Dag,83030,653
313,0,9022001015687001,2026,EM-topp,33697,294
313,0,9022001015687001,2026,FM-topp,18312,246
313,0,9022001015687001,2026,Natt,26670,259
313,0,9022001015689001,2026,Dag,199,5
313,0,9022001015689001,2026,EM-topp,46,2
313,0,9022001015689001,2026,FM-topp,141,3
313,0,9022001015689001,2026,Natt,-5,1
313,0,9022001015689001,2025,Dag,909,17
313,0,9022001015689001,2025,EM-topp,218,10
313,0,9022001015689001,2025,FM-topp,46,4
313,0,9022001015689001,2025,Natt,208,7
313,0,9022001015689001,2026,Dag,56809,653
313,0,9022001015689001,2026,EM-topp,17808,298
313,0,9022001015689001,2026,FM-topp,7682,244
313,0,9022001015689001,2026,Natt,13926,267
313,0,9022001015691001,2026,Dag,145,6
313,0,9022001015691001,2026,EM-topp,23,2
313,0,9022001015691001,2026,FM-topp,114,3
313,0,9022001015691001,2026,Natt,-14,1
313,0,9022001015691001,2025,Dag,781,18
313,0,9022001015691001,2025,EM-topp,113,10
313,0,9022001015691001,2025,FM-topp,13,4
313,0,9022001015691001,2025,Natt,144,8
313,0,9022001015691001,2026,Dag,50221,655
313,0,9022001015691001,2026,EM-topp,14066,300
313,0,9022001015691001,2026,FM-topp,4747,251
313,0,9022001015691001,2026,Natt,10563,272
313,0,9022001015702001,2026,Dag,-224,6
313,0,9022001015702001,2026,EM-topp,-182,3
313,0,9022001015702001,2026,FM-topp,-74,3
313,0,9022001015702001,2026,Natt,-81,3
313,0,9022001015702001,2025,Dag,-383,19
313,0,9022001015702001,2025,EM-topp,-636,11
313,0,9022001015702001,2025,FM-topp,-248,4
313,0,9022001015702001,2025,Natt,-435,9
313,0,9022001015702001,2026,Dag,6878,671
313,0,9022001015702001,2026,EM-topp,-8028,311
313,0,9022001015702001,2026,FM-topp,-13819,260
313,0,9022001015702001,2026,Natt,-8625,287
313,1,9022001015672002,2026,Dag,-215,5
313,1,9022001015672002,2026,EM-topp,-31,3
313,1,9022001015672002,2026,FM-topp,-184,3
313,1,9022001015672002,2026,Natt,1023,5
313,1,9022001015672002,2025,Dag,-212,19
313,1,9022001015672002,2025,EM-topp,-785,11
313,1,9022001015672002,2025,FM-topp,-413,4
313,1,9022001015672002,2025,Natt,-1145,13
313,1,9022001015672002,2026,Dag,-16238,547
313,1,9022001015672002,2026,EM-topp,-14870,305
313,1,9022001015672002,2026,FM-topp,-16021,227
313,1,9022001015672002,2026,Natt,-13940,283
313,1,9022001015673002,2026,Dag,21,5
313,1,9022001015673002,2026,EM-topp,140,3
313,1,9022001015673002,2026,FM-topp,-4,3
313,1,9022001015673002,2026,Natt,1216,4
313,1,9022001015673002,2025,Dag,720,19
313,1,9022001015673002,2025,EM-topp,-213,11
313,1,9022001015673002,2025,FM-topp,-200,4
313,1,9022001015673002,2025,Natt,-482,13
313,1,9022001015673002,2026,Dag,8875,540
313,1,9022001015673002,2026,EM-topp,1022,296
313,1,9022001015673002,2026,FM-topp,-2846,224
313,1,9022001015673002,2026,Natt,27,276
313,1,9022001015675002,2026,Dag,29,5
313,1,9022001015675002,2026,EM-topp,165,3
313,1,9022001015675002,2026,FM-topp,28,3
313,1,9022001015675002,2026,Natt,1236,4
313,1,9022001015675002,2025,Dag,814,19
313,1,9022001015675002,2025,EM-topp,-160,11
313,1,9022001015675002,2025,FM-topp,-186,4
313,1,9022001015675002,2025,Natt,-446,13
313,1,9022001015675002,2026,Dag,11901,540
313,1,9022001015675002,2026,EM-topp,3511,294
313,1,9022001015675002,2026,FM-topp,-964,225
313,1,9022001015675002,2026,Natt,1742,277
313,1,9022001015677002,2026,Dag,46,5
313,1,9022001015677002,2026,EM-topp,182,3
313,1,9022001015677002,2026,FM-topp,50,3
313,1,9022001015677002,2026,Natt,1251,3
313,1,9022001015677002,2025,Dag,890,19
313,1,9022001015677002,2025,EM-topp,-107,11
313,1,9022001015677002,2025,FM-topp,-164,4
313,1,9022001015677002,2025,Natt,-392,13
313,1,9022001015677002,2026,Dag,13829,540
313,1,9022001015677002,2026,EM-topp,5026,291
313,1,9022001015677002,2026,FM-topp,332,224
313,1,9022001015677002,2026,Natt,2847,272
313,1,9022001015679002,2026,Dag,87,5
313,1,9022001015679002,2026,EM-topp,219,3
313,1,9022001015679002,2026,FM-topp,90,3
313,1,9022001015679002,2026,Natt,1292,4
313,1,9022001015679002,2025,Dag,1104,19
313,1,9022001015679002,2025,EM-topp,38,11
313,1,9022001015679002,2025,FM-topp,-130,4
313,1,9022001015679002,2025,Natt,-262,13
313,1,9022001015679002,2026,Dag,18916,538
313,1,9022001015679002,2026,EM-topp,8328,292
313,1,9022001015679002,2026,FM-topp,2479,223
313,1,9022001015679002,2026,Natt,5409,276
313,1,9022001015681002,2026,Dag,86,5
313,1,9022001015681002,2026,EM-topp,235,2
313,1,9022001015681002,2026,FM-topp,115,3
313,1,9022001015681002,2026,Natt,1315,4
313,1,9022001015681002,2025,Dag,267,18
313,1,9022001015681002,2025,EM-topp,104,10
313,1,9022001015681002,2025,FM-topp,-102,4
313,1,9022001015681002,2025,Natt,-226,13
313,1,9022001015681002,2026,Dag,21134,530
313,1,9022001015681002,2026,EM-topp,10138,289
313,1,9022001015681002,2026,FM-topp,3824,221
313,1,9022001015681002,2026,Natt,6911,271
313,1,9022001015683002,2026,Dag,107,4
313,1,9022001015683002,2026,EM-topp,242,1
313,1,9022001015683002,2026,FM-topp,138,3
313,1,9022001015683002,2026,Natt,1343,4
313,1,9022001015683002,2025,Dag,336,15
313,1,9022001015683002,2025,EM-topp,148,9
313,1,9022001015683002,2025,FM-topp,-85,4
313,1,9022001015683002,2025,Natt,-163,12
313,1,9022001015683002,2026,Dag,24324,505
313,1,9022001015683002,2026,EM-topp,12213,269
313,1,9022001015683002,2026,FM-topp,5402,217
313,1,9022001015683002,2026,Natt,8723,262
313,1,9022001015685002,2026,Dag,166,3
313,1,9022001015685002,2026,EM-topp,294,2
313,1,9022001015685002,2026,FM-topp,219,2
313,1,9022001015685002,2026,Natt,1419,3
313,1,9022001015685002,2025,Dag,605,10
313,1,9022001015685002,2025,EM-topp,327,5
313,1,9022001015685002,2025,Natt,89,6
313,1,9022001015685002,2026,Dag,33851,338
313,1,9022001015685002,2026,EM-topp,18491,183
313,1,9022001015685002,2026,FM-topp,10075,153
313,1,9022001015685002,2026,Natt,13926,155
313,1,9022001015687002,2026,Dag,31,5
313,1,9022001015687002,2026,EM-topp,146,3
313,1,9022001015687002,2026,FM-topp,3,3
313,1,9022001015687002,2026,Natt,1215,4
313,1,9022001015687002,2025,Dag,766,19
313,1,9022001015687002,2025,EM-topp,-197,11
313,1,9022001015687002,2025,FM-topp,-195,4
313,1,9022001015687002,2025,Natt,-466,13
313,1,9022001015687002,2026,Dag,9655,539
313,1,9022001015687002,2026,EM-topp,1591,295
313,1,9022001015687002,2026,FM-topp,-2493,225
313,1,9022001015687002,2026,Natt,420,278
313,1,9022001015689002,2026,Dag,135,4
313,1,9022001015689002,2026,EM-topp,250,1
313,1,9022001015689002,2026,FM-topp,160,3
313,1,9022001015689002,2026,Natt,1350,4
313,1,9022001015689002,2025,Dag,413,16
313,1,9022001015689002,2025,EM-topp,196,8
313,1,9022001015689002,2025,FM-topp,-63,4
313,1,9022001015689002,2025,Natt,-83,10
313,1,9022001015689002,2026,Dag,27239,475
313,1,9022001015689002,2026,EM-topp,13992,256
313,1,9022001015689002,2026,FM-topp,6700,204
313,1,9022001015689002,2026,Natt,10382,239
313,1,9022001015691002,2026,Dag,163,3
313,1,9022001015691002,2026,EM-topp,273,2
313,1,9022001015691002,2026,FM-topp,209,2
313,1,9022001015691002,2026,Natt,1400,3
313,1,9022001015691002,2025,Dag,596,11
313,1,9022001015691002,2025,EM-topp,314,6
313,1,9022001015691002,2025,Natt,49,7
313,1,9022001015691002,2026,Dag,32783,345
313,1,9022001015691002,2026,EM-topp,17617,171
313,1,9022001015691002,2026,FM-topp,9196,144
313,1,9022001015691002,2026,Natt,13312,156
313,1,9022001015702001,2026,Dag,56,3
313,1,9022001015702001,2026,EM-topp,52,2
313,1,9022001015702001,2026,FM-topp,51,3
313,1,9022001015702001,2026,Natt,1392,3
313,1,9022001015702001,2025,Dag,251,14
313,1,9022001015702001,2025,EM-topp,168,10
313,1,9022001015702001,2025,FM-topp,-2,4
313,1,9022001015702001,2025,Natt,72,13
313,1,9022001015702001,2026,Dag,16899,510
313,1,9022001015702001,2026,EM-topp,10193,271
313,1,9022001015702001,2026,FM-topp,6262,214
313,1,9022001015702001,2026,Natt,7171,249
315,0,9022001015672002,2026,Dag,243,6
315,0,9022001015672002,2026,EM-topp,49,2
315,0,9022001015672002,2026,FM-topp,109,2
315,0,9022001015672002,2026,Natt,245,5
315,0,9022001015672002,2025,Dag,1615,21
315,0,9022001015672002,2025,EM-topp,524,11
315,0,9022001015672002,2025,FM-topp,192,4
315,0,9022001015672002,2025,Natt,649,16
315,0,9022001015672002,2026,Dag,30577,636
315,0,9022001015672002,2026,EM-topp,12403,276
315,0,9022001015672002,2026,FM-topp,9531,304
315,0,9022001015672002,2026,Natt,30052,647
315,0,9022001015717001,2026,Dag,391,6
315,0,9022001015717001,2026,EM-topp,177,2
315,0,9022001015717001,2026,FM-topp,197,2
315,0,9022001015717001,2026,Natt,422,5
315,0,9022001015717001,2025,Dag,3627,23
315,0,9022001015717001,2025,EM-topp,587,10
315,0,9022001015717001,2025,FM-topp,247,4
315,0,9022001015717001,2025,Natt,1654,17
315,0,9022001015717001,2026,Dag,62322,618
315,0,9022001015717001,2026,EM-topp,23124,266
315,0,9022001015717001,2026,FM-topp,19093,303
315,0,9022001015717001,2026,Natt,58074,631
315,0,9022001015719001,2026,Dag,536,6
315,0,9022001015719001,2026,EM-topp,220,2
315,0,9022001015719001,2026,FM-topp,618,3
315,0,9022001015719001,2026,Natt,636,6
315,0,9022001015719001,2025,Dag,4326,22
315,0,9022001015719001,2025,EM-topp,823,10
315,0,9022001015719001,2025,FM-topp,397,4
315,0,9022001015719001,2025,Natt,2646,22
315,0,9022001015719001,2026,Dag,83948,661
315,0,9022001015719001,2026,EM-topp,31165,291
315,0,9022001015719001,2026,FM-topp,33610,340
315,0,9022001015719001,2026,Natt,88039,751
315,0,9022001015721001,2026,Dag,546,6
315,0,9022001015721001,2026,EM-topp,220,2
315,0,9022001015721001,2026,FM-topp,663,3
315,0,9022001015721001,2026,Natt,629,6
315,0,9022001015721001,2025,Dag,4336,22
315,0,9022001015721001,2025,EM-topp,835,10
315,0,9022001015721001,2025,FM-topp,408,4
315,0,9022001015721001,2025,Natt,2713,22
315,0,9022001015721001,2026,Dag,85809,665
315,0,9022001015721001,2026,EM-topp,32481,293
315,0,9022001015721001,2026,FM-topp,35291,346
315,0,9022001015721001,2026,Natt,92003,759
315,0,9022001015723001,2026,Dag,590,6
315,0,9022001015723001,2026,EM-topp,239,2
315,0,9022001015723001,2026,FM-topp,693,3
315,0,9022001015723001,2026,Natt,867,7
315,0,9022001015723001,2025,Dag,4551,22
315,0,9022001015723001,2025,EM-topp,924,10
315,0,9022001015723001,2025,FM-topp,442,4
315,0,9022001015723001,2025,Natt,2950,22
315,0,9022001015723001,2026,Dag,92887,669
315,0,9022001015723001,2026,EM-topp,35457,294
315,0,9022001015723001,2026,FM-topp,40452,355
315,0,9022001015723001,2026,Natt,100412,767
315,0,9022001015725001,2026,Dag,596,6
315,0,9022001015725001,2026,EM-topp,225,2
315,0,9022001015725001,2026,FM-topp,905,4
315,0,9022001015725001,2026,Natt,902,7
315,0,9022001015725001,2025,Dag,4557,22
315,0,9022001015725001,2025,EM-topp,860,10
315,0,9022001015725001,2025,FM-topp,478,4
315,0,9022001015725001,2025,Natt,3162,24
315,0,9022001015725001,2026,Dag,92317,684
315,0,9022001015725001,2026,EM-topp,36121,306
315,0,9022001015725001,2026,FM-topp,54803,418
315,0,9022001015725001,2026,Natt,113344,822
315,0,9022001015727001,2026,Dag,309,6
315,0,9022001015727001,2026,EM-topp,122,2
315,0,9022001015727001,2026,FM-topp,717,4
315,0,9022001015727001,2026,Natt,582,7
315,0,9022001015727001,2025,Dag,3587,22
315,0,9022001015727001,2025,EM-topp,327,10
315,0,9022001015727001,2025,FM-topp,294,4
315,0,9022001015727001,2025,Natt,2026,24
315,0,9022001015727001,2026,Dag,60713,666
315,0,9022001015727001,2026,EM-topp,20877,315
315,0,9022001015727001,2026,FM-topp,36205,423
315,0,9022001015727001,2026,Natt,75589,819
315,0,9022001015741001,2026,Dag,655,6
315,0,9022001015741001,2026,EM-topp,260,2
315,0,9022001015741001,2026,FM-topp,905,4
315,0,9022001015741001,2026,Natt,942,7
315,0,9022001015741001,2025,Dag,4755,22
315,0,9022001015741001,2025,EM-topp,1009,10
315,0,9022001015741001,2025,FM-topp,490,4
315,0,9022001015741001,2025,Natt,3214,22
315,0,9022001015741001,2026,Dag,100036,674
315,0,9022001015741001,2026,EM-topp,37990,294
315,0,9022001015741001,2026,FM-topp,50386,383
315,0,9022001015741001,2026,Natt,115700,812
315,0,9022001015745001,2026,Dag,340,6
315,0,9022001015745001,2026,EM-topp,164,2
315,0,9022001015745001,2026,FM-topp,734,4
315,0,9022001015745001,2026,Natt,670,7
315,0,9022001015745001,2025,Dag,3757,22
315,0,9022001015745001,2025,EM-topp,468,10
315,0,9022001015745001,2025,FM-topp,328,4
315,0,9022001015745001,2025,Natt,2203,24
315,0,9022001015745001,2026,Dag,69343,672
315,0,9022001015745001,2026,EM-topp,26737,313
315,0,9022001015745001,2026,FM-topp,41909,428
315,0,9022001015745001,2026,Natt,83449,823
315,0,9022001015747001,2026,Dag,392,6
315,0,9022001015747001,2026,EM-topp,170,2
315,0,9022001015747001,2026,FM-topp,773,4
315,0,9022001015747001,2026,Natt,733,7
315,0,9022001015747001,2025,Dag,3962,22
315,0,9022001015747001,2025,EM-topp,645,10
315,0,9022001015747001,2025,FM-topp,372,4
315,0,9022001015747001,2025,Natt,2476,24
315,0,9022001015747001,2026,Dag,78807,699
